ward_section_concatenated,ward,section,month_name,month_number,dates,year,dates_list,date
4124,41,24,APRIL,4,"3,4",2025,4,2025-04-04
4124,41,24,MAY,5,"19,20",2025,19,2025-05-19
4124,41,24,MAY,5,"19,20",2025,20,2025-05-20
4124,41,24,JULY,7,"7,8",2025,7,2025-07-07
4124,41,24,JULY,7,"7,8",2025,8,2025-07-08
4124,41,24,AUGUST,8,"20,21",2025,20,2025-08-20
4124,41,24,AUGUST,8,"20,21",2025,21,2025-08-21
4124,41,24,OCTOBER,10,"6,7",2025,6,2025-10-06
4124,41,24,OCTOBER,10,"6,7",2025,7,2025-10-07
4125,41,25,APRIL,4,"7,8",2025,7,2025-04-07
4125,41,25,APRIL,4,"7,8",2025,8,2025-04-08
4125,41,25,MAY,5,"21,22",2025,21,2025-05-21
4125,41,25,MAY,5,"21,22",2025,22,2025-05-22
4125,41,25,JULY,7,"9,10",2025,9,2025-07-09
4125,41,25,JULY,7,"9,10",2025,10,2025-07-10
4125,41,25,AUGUST,8,"22,25",2025,22,2025-08-22
4125,41,25,AUGUST,8,"22,25",2025,25,2025-08-25
4125,41,25,OCTOBER,10,"8,9",2025,8,2025-10-08
4125,41,25,OCTOBER,10,"8,9",2025,9,2025-10-09
4126,41,26,APRIL,4,"7,8",2025,7,2025-04-07
4126,41,26,APRIL,4,"7,8",2025,8,2025-04-08
4126,41,26,MAY,5,"21,22",2025,21,2025-05-21
4126,41,26,MAY,5,"21,22",2025,22,2025-05-22
4126,41,26,JULY,7,"9,10",2025,9,2025-07-09
4126,41,26,JULY,7,"9,10",2025,10,2025-07-10
4126,41,26,AUGUST,8,"22,25",2025,22,2025-08-22
4126,41,26,AUGUST,8,"22,25",2025,25,2025-08-25
4126,41,26,OCTOBER,10,"8,9",2025,8,2025-10-08
4126,41,26,OCTOBER,10,"8,9",2025,9,2025-10-09
4127,41,27,APRIL,4,"9,10",2025,9,2025-04-09
4127,41,27,APRIL,4,"9,10",2025,10,2025-04-10
4127,41,27,MAY,5,"23,27",2025,23,2025-05-23
4127,41,27,MAY,5,"23,27",2025,27,2025-05-27
4127,41,27,JULY,7,"11,14",2025,11,2025-07-11
4127,41,27,JULY,7,"11,14",2025,14,2025-07-14
4127,41,27,AUGUST,8,"26,27",2025,26,2025-08-26
4127,41,27,AUGUST,8,"26,27",2025,27,2025-08-27
4127,41,27,OCTOBER,10,"10,14",2025,10,2025-10-10
4127,41,27,OCTOBER,10,"10,14",2025,14,2025-10-14
4128,41,28,APRIL,4,"9,10",2025,9,2025-04-09
4128,41,28,APRIL,4,"9,10",2025,10,2025-04-10
4128,41,28,MAY,5,"23,27",2025,23,2025-05-23
4128,41,28,MAY,5,"23,27",2025,27,2025-05-27
4128,41,28,JULY,7,"11,14",2025,11,2025-07-11
4128,41,28,JULY,7,"11,14",2025,14,2025-07-14
4128,41,28,AUGUST,8,"26,27",2025,26,2025-08-26
4128,41,28,AUGUST,8,"26,27",2025,27,2025-08-27
4128,41,28,OCTOBER,10,"10,14",2025,10,2025-10-10
4128,41,28,OCTOBER,10,"10,14",2025,14,2025-10-14
4129,41,29,APRIL,4,"11,14",2025,11,2025-04-11
4129,41,29,APRIL,4,"11,14",2025,14,2025-04-14
4129,41,29,MAY,5,"28,29",2025,28,2025-05-28
4129,41,29,MAY,5,"28,29",2025,29,2025-05-29
4129,41,29,JULY,7,"15,16",2025,15,2025-07-15
4129,41,29,JULY,7,"15,16",2025,16,2025-07-16
4129,41,29,AUGUST,8,"28,29",2025,28,2025-08-28
4129,41,29,AUGUST,8,"28,29",2025,29,2025-08-29
4129,41,29,OCTOBER,10,"15,16",2025,15,2025-10-15
4129,41,29,OCTOBER,10,"15,16",2025,16,2025-10-16
4130,41,30,APRIL,4,"11,14",2025,11,2025-04-11
4130,41,30,APRIL,4,"11,14",2025,14,2025-04-14
4130,41,30,MAY,5,"28,29",2025,28,2025-05-28
4130,41,30,MAY,5,"28,29",2025,29,2025-05-29
4130,41,30,JULY,7,"15,16",2025,15,2025-07-15
4130,41,30,JULY,7,"15,16",2025,16,2025-07-16
4130,41,30,AUGUST,8,"28,29",2025,28,2025-08-28
4130,41,30,AUGUST,8,"28,29",2025,29,2025-08-29
4130,41,30,OCTOBER,10,"15,16",2025,15,2025-10-15
4130,41,30,OCTOBER,10,"15,16",2025,16,2025-10-16
4131,41,31,APRIL,4,"15,16",2025,15,2025-04-15
4131,41,31,APRIL,4,"15,16",2025,16,2025-04-16
4131,41,31,MAY,5,30,2025,30,2025-05-30
4131,41,31,JUNE,6,2,2025,2,2025-06-02
4131,41,31,JULY,7,"17,18",2025,17,2025-07-17
4131,41,31,JULY,7,"17,18",2025,18,2025-07-18
4131,41,31,SEPTEMBER,9,"2,3",2025,2,2025-09-02
4131,41,31,SEPTEMBER,9,"2,3",2025,3,2025-09-03
4131,41,31,OCTOBER,10,"17,20",2025,17,2025-10-17
4131,41,31,OCTOBER,10,"17,20",2025,20,2025-10-20
4132,41,32,APRIL,4,"15,16",2025,15,2025-04-15
4132,41,32,APRIL,4,"15,16",2025,16,2025-04-16
4132,41,32,MAY,5,30,2025,30,2025-05-30
4132,41,32,JUNE,6,2,2025,2,2025-06-02
4132,41,32,JULY,7,"17,18",2025,17,2025-07-17
4132,41,32,JULY,7,"17,18",2025,18,2025-07-18
4132,41,32,SEPTEMBER,9,"2,3",2025,2,2025-09-02
4132,41,32,SEPTEMBER,9,"2,3",2025,3,2025-09-03
4132,41,32,OCTOBER,10,"21,22",2025,21,2025-10-21
4132,41,32,OCTOBER,10,"21,22",2025,22,2025-10-22
4201,42,01,APRIL,4,"1,2,15,16,29,30",2025,1,2025-04-01
4201,42,01,APRIL,4,"1,2,15,16,29,30",2025,2,2025-04-02
4201,42,01,APRIL,4,"1,2,15,16,29,30",2025,15,2025-04-15
4201,42,01,APRIL,4,"1,2,15,16,29,30",2025,16,2025-04-16
4201,42,01,APRIL,4,"1,2,15,16,29,30",2025,29,2025-04-29
4201,42,01,APRIL,4,"1,2,15,16,29,30",2025,30,2025-04-30
4201,42,01,MAY,5,"13,14,29,30",2025,13,2025-05-13
4201,42,01,MAY,5,"13,14,29,30",2025,14,2025-05-14
4201,42,01,MAY,5,"13,14,29,30",2025,29,2025-05-29
4201,42,01,MAY,5,"13,14,29,30",2025,30,2025-05-30
4201,42,01,JUNE,6,"12,13",2025,12,2025-06-12
4201,42,01,JUNE,6,"12,13",2025,13,2025-06-13
4201,42,01,JULY,7,"1,2,17,18",2025,1,2025-07-01
4201,42,01,JULY,7,"1,2,17,18",2025,2,2025-07-02
4201,42,01,JULY,7,"1,2,17,18",2025,17,2025-07-17
4201,42,01,JULY,7,"1,2,17,18",2025,18,2025-07-18
4201,42,01,AUGUST,8,"1,14,15,28,29",2025,1,2025-08-01
4201,42,01,AUGUST,8,"1,14,15,28,29",2025,14,2025-08-14
4201,42,01,AUGUST,8,"1,14,15,28,29",2025,15,2025-08-15
4201,42,01,AUGUST,8,"1,14,15,28,29",2025,28,2025-08-28
4201,42,01,AUGUST,8,"1,14,15,28,29",2025,29,2025-08-29
4201,42,01,SEPTEMBER,9,"16,17,30",2025,16,2025-09-16
4201,42,01,SEPTEMBER,9,"16,17,30",2025,17,2025-09-17
4201,42,01,SEPTEMBER,9,"16,17,30",2025,30,2025-09-30
4201,42,01,OCTOBER,10,"1,16,17,30,31",2025,1,2025-10-01
4201,42,01,OCTOBER,10,"1,16,17,30,31",2025,16,2025-10-16
4201,42,01,OCTOBER,10,"1,16,17,30,31",2025,17,2025-10-17
4201,42,01,OCTOBER,10,"1,16,17,30,31",2025,30,2025-10-30
4201,42,01,OCTOBER,10,"1,16,17,30,31",2025,31,2025-10-31
4201,42,01,NOVEMBER,11,"18,19",2025,18,2025-11-18
4201,42,01,NOVEMBER,11,"18,19",2025,19,2025-11-19
4202,42,02,APRIL,4,"3,4,17,18",2025,3,2025-04-03
4202,42,02,APRIL,4,"3,4,17,18",2025,4,2025-04-04
4202,42,02,APRIL,4,"3,4,17,18",2025,17,2025-04-17
4202,42,02,APRIL,4,"3,4,17,18",2025,18,2025-04-18
4202,42,02,MAY,5,"1,2,15,16",2025,1,2025-05-01
4202,42,02,MAY,5,"1,2,15,16",2025,2,2025-05-02
4202,42,02,MAY,5,"1,2,15,16",2025,15,2025-05-15
4202,42,02,MAY,5,"1,2,15,16",2025,16,2025-05-16
4202,42,02,JUNE,6,"3,4,17,18",2025,3,2025-06-03
4202,42,02,JUNE,6,"3,4,17,18",2025,4,2025-06-04
4202,42,02,JUNE,6,"3,4,17,18",2025,17,2025-06-17
4202,42,02,JUNE,6,"3,4,17,18",2025,18,2025-06-18
4202,42,02,JULY,7,"8,9,22,23",2025,8,2025-07-08
4202,42,02,JULY,7,"8,9,22,23",2025,9,2025-07-09
4202,42,02,JULY,7,"8,9,22,23",2025,22,2025-07-22
4202,42,02,JULY,7,"8,9,22,23",2025,23,2025-07-23
4202,42,02,AUGUST,8,"5,6,19,20",2025,5,2025-08-05
4202,42,02,AUGUST,8,"5,6,19,20",2025,6,2025-08-06
4202,42,02,AUGUST,8,"5,6,19,20",2025,19,2025-08-19
4202,42,02,AUGUST,8,"5,6,19,20",2025,20,2025-08-20
4202,42,02,SEPTEMBER,9,"4,5,18,19",2025,4,2025-09-04
4202,42,02,SEPTEMBER,9,"4,5,18,19",2025,5,2025-09-05
4202,42,02,SEPTEMBER,9,"4,5,18,19",2025,18,2025-09-18
4202,42,02,SEPTEMBER,9,"4,5,18,19",2025,19,2025-09-19
4202,42,02,OCTOBER,10,"2,3,21,22",2025,2,2025-10-02
4202,42,02,OCTOBER,10,"2,3,21,22",2025,3,2025-10-03
4202,42,02,OCTOBER,10,"2,3,21,22",2025,21,2025-10-21
4202,42,02,OCTOBER,10,"2,3,21,22",2025,22,2025-10-22
4202,42,02,NOVEMBER,11,"4,5",2025,4,2025-11-04
4202,42,02,NOVEMBER,11,"4,5",2025,5,2025-11-05
4203,42,03,APRIL,4,"8,9,22,23",2025,8,2025-04-08
4203,42,03,APRIL,4,"8,9,22,23",2025,9,2025-04-09
4203,42,03,APRIL,4,"8,9,22,23",2025,22,2025-04-22
4203,42,03,APRIL,4,"8,9,22,23",2025,23,2025-04-23
4203,42,03,MAY,5,"6,7,20,21",2025,6,2025-05-06
4203,42,03,MAY,5,"6,7,20,21",2025,7,2025-05-07
4203,42,03,MAY,5,"6,7,20,21",2025,20,2025-05-20
4203,42,03,MAY,5,"6,7,20,21",2025,21,2025-05-21
4203,42,03,JUNE,6,"5,6,24,25",2025,5,2025-06-05
4203,42,03,JUNE,6,"5,6,24,25",2025,6,2025-06-06
4203,42,03,JUNE,6,"5,6,24,25",2025,24,2025-06-24
4203,42,03,JUNE,6,"5,6,24,25",2025,25,2025-06-25
4203,42,03,JULY,7,"10,11,24,25",2025,10,2025-07-10
4203,42,03,JULY,7,"10,11,24,25",2025,11,2025-07-11
4203,42,03,JULY,7,"10,11,24,25",2025,24,2025-07-24
4203,42,03,JULY,7,"10,11,24,25",2025,25,2025-07-25
4203,42,03,AUGUST,8,"7,8,21,22",2025,7,2025-08-07
4203,42,03,AUGUST,8,"7,8,21,22",2025,8,2025-08-08
4203,42,03,AUGUST,8,"7,8,21,22",2025,21,2025-08-21
4203,42,03,AUGUST,8,"7,8,21,22",2025,22,2025-08-22
4203,42,03,SEPTEMBER,9,"9,10,23,24",2025,9,2025-09-09
4203,42,03,SEPTEMBER,9,"9,10,23,24",2025,10,2025-09-10
4203,42,03,SEPTEMBER,9,"9,10,23,24",2025,23,2025-09-23
4203,42,03,SEPTEMBER,9,"9,10,23,24",2025,24,2025-09-24
4203,42,03,OCTOBER,10,"7,8,23,24",2025,7,2025-10-07
4203,42,03,OCTOBER,10,"7,8,23,24",2025,8,2025-10-08
4203,42,03,OCTOBER,10,"7,8,23,24",2025,23,2025-10-23
4203,42,03,OCTOBER,10,"7,8,23,24",2025,24,2025-10-24
4203,42,03,NOVEMBER,11,"6,7",2025,6,2025-11-06
4203,42,03,NOVEMBER,11,"6,7",2025,7,2025-11-07
4204,42,04,APRIL,4,"10,11,24,25",2025,10,2025-04-10
4204,42,04,APRIL,4,"10,11,24,25",2025,11,2025-04-11
4204,42,04,APRIL,4,"10,11,24,25",2025,24,2025-04-24
4204,42,04,APRIL,4,"10,11,24,25",2025,25,2025-04-25
4204,42,04,MAY,5,"8,9,22,23",2025,8,2025-05-08
4204,42,04,MAY,5,"8,9,22,23",2025,9,2025-05-09
4204,42,04,MAY,5,"8,9,22,23",2025,22,2025-05-22
4204,42,04,MAY,5,"8,9,22,23",2025,23,2025-05-23
4204,42,04,JUNE,6,"10,11,26,27",2025,10,2025-06-10
4204,42,04,JUNE,6,"10,11,26,27",2025,11,2025-06-11
4204,42,04,JUNE,6,"10,11,26,27",2025,26,2025-06-26
4204,42,04,JUNE,6,"10,11,26,27",2025,27,2025-06-27
4204,42,04,JULY,7,"15,16,29,30",2025,15,2025-07-15
4204,42,04,JULY,7,"15,16,29,30",2025,16,2025-07-16
4204,42,04,JULY,7,"15,16,29,30",2025,29,2025-07-29
4204,42,04,JULY,7,"15,16,29,30",2025,30,2025-07-30
4204,42,04,AUGUST,8,"12,13,26,27",2025,12,2025-08-12
4204,42,04,AUGUST,8,"12,13,26,27",2025,13,2025-08-13
4204,42,04,AUGUST,8,"12,13,26,27",2025,26,2025-08-26
4204,42,04,AUGUST,8,"12,13,26,27",2025,27,2025-08-27
4204,42,04,SEPTEMBER,9,"11,12,25,26",2025,11,2025-09-11
4204,42,04,SEPTEMBER,9,"11,12,25,26",2025,12,2025-09-12
4204,42,04,SEPTEMBER,9,"11,12,25,26",2025,25,2025-09-25
4204,42,04,SEPTEMBER,9,"11,12,25,26",2025,26,2025-09-26
4204,42,04,OCTOBER,10,"9,10,28,29",2025,9,2025-10-09
4204,42,04,OCTOBER,10,"9,10,28,29",2025,10,2025-10-10
4204,42,04,OCTOBER,10,"9,10,28,29",2025,28,2025-10-28
4204,42,04,OCTOBER,10,"9,10,28,29",2025,29,2025-10-29
4204,42,04,NOVEMBER,11,"13,14",2025,13,2025-11-13
4204,42,04,NOVEMBER,11,"13,14",2025,14,2025-11-14
4205,42,05,APRIL,4,"1,2,8,9,15,16,22,23,29,30",2025,1,2025-04-01
4205,42,05,APRIL,4,"1,2,8,9,15,16,22,23,29,30",2025,2,2025-04-02
4205,42,05,APRIL,4,"1,2,8,9,15,16,22,23,29,30",2025,8,2025-04-08
4205,42,05,APRIL,4,"1,2,8,9,15,16,22,23,29,30",2025,9,2025-04-09
4205,42,05,APRIL,4,"1,2,8,9,15,16,22,23,29,30",2025,15,2025-04-15
4205,42,05,APRIL,4,"1,2,8,9,15,16,22,23,29,30",2025,16,2025-04-16
4205,42,05,APRIL,4,"1,2,8,9,15,16,22,23,29,30",2025,22,2025-04-22
4205,42,05,APRIL,4,"1,2,8,9,15,16,22,23,29,30",2025,23,2025-04-23
4205,42,05,APRIL,4,"1,2,8,9,15,16,22,23,29,30",2025,29,2025-04-29
4205,42,05,APRIL,4,"1,2,8,9,15,16,22,23,29,30",2025,30,2025-04-30
4205,42,05,MAY,5,"6,7,13,14,20,21,27,28",2025,6,2025-05-06
4205,42,05,MAY,5,"6,7,13,14,20,21,27,28",2025,7,2025-05-07
4205,42,05,MAY,5,"6,7,13,14,20,21,27,28",2025,13,2025-05-13
4205,42,05,MAY,5,"6,7,13,14,20,21,27,28",2025,14,2025-05-14
4205,42,05,MAY,5,"6,7,13,14,20,21,27,28",2025,20,2025-05-20
4205,42,05,MAY,5,"6,7,13,14,20,21,27,28",2025,21,2025-05-21
4205,42,05,MAY,5,"6,7,13,14,20,21,27,28",2025,27,2025-05-27
4205,42,05,MAY,5,"6,7,13,14,20,21,27,28",2025,28,2025-05-28
4205,42,05,JUNE,6,"3,4,10,11,17,18,24,25",2025,3,2025-06-03
4205,42,05,JUNE,6,"3,4,10,11,17,18,24,25",2025,4,2025-06-04
4205,42,05,JUNE,6,"3,4,10,11,17,18,24,25",2025,10,2025-06-10
4205,42,05,JUNE,6,"3,4,10,11,17,18,24,25",2025,11,2025-06-11
4205,42,05,JUNE,6,"3,4,10,11,17,18,24,25",2025,17,2025-06-17
4205,42,05,JUNE,6,"3,4,10,11,17,18,24,25",2025,18,2025-06-18
4205,42,05,JUNE,6,"3,4,10,11,17,18,24,25",2025,24,2025-06-24
4205,42,05,JUNE,6,"3,4,10,11,17,18,24,25",2025,25,2025-06-25
4205,42,05,JULY,7,"1,2,8,9,15,16,22,23,29,30",2025,1,2025-07-01
4205,42,05,JULY,7,"1,2,8,9,15,16,22,23,29,30",2025,2,2025-07-02
4205,42,05,JULY,7,"1,2,8,9,15,16,22,23,29,30",2025,8,2025-07-08
4205,42,05,JULY,7,"1,2,8,9,15,16,22,23,29,30",2025,9,2025-07-09
4205,42,05,JULY,7,"1,2,8,9,15,16,22,23,29,30",2025,15,2025-07-15
4205,42,05,JULY,7,"1,2,8,9,15,16,22,23,29,30",2025,16,2025-07-16
4205,42,05,JULY,7,"1,2,8,9,15,16,22,23,29,30",2025,22,2025-07-22
4205,42,05,JULY,7,"1,2,8,9,15,16,22,23,29,30",2025,23,2025-07-23
4205,42,05,JULY,7,"1,2,8,9,15,16,22,23,29,30",2025,29,2025-07-29
4205,42,05,JULY,7,"1,2,8,9,15,16,22,23,29,30",2025,30,2025-07-30
4205,42,05,AUGUST,8,"5,6,12,13,19,20,26,27",2025,5,2025-08-05
4205,42,05,AUGUST,8,"5,6,12,13,19,20,26,27",2025,6,2025-08-06
4205,42,05,AUGUST,8,"5,6,12,13,19,20,26,27",2025,12,2025-08-12
4205,42,05,AUGUST,8,"5,6,12,13,19,20,26,27",2025,13,2025-08-13
4205,42,05,AUGUST,8,"5,6,12,13,19,20,26,27",2025,19,2025-08-19
4205,42,05,AUGUST,8,"5,6,12,13,19,20,26,27",2025,20,2025-08-20
4205,42,05,AUGUST,8,"5,6,12,13,19,20,26,27",2025,26,2025-08-26
4205,42,05,AUGUST,8,"5,6,12,13,19,20,26,27",2025,27,2025-08-27
4205,42,05,SEPTEMBER,9,"2,3,9,10,16,17,23,24,30",2025,2,2025-09-02
4205,42,05,SEPTEMBER,9,"2,3,9,10,16,17,23,24,30",2025,3,2025-09-03
4205,42,05,SEPTEMBER,9,"2,3,9,10,16,17,23,24,30",2025,9,2025-09-09
4205,42,05,SEPTEMBER,9,"2,3,9,10,16,17,23,24,30",2025,10,2025-09-10
4205,42,05,SEPTEMBER,9,"2,3,9,10,16,17,23,24,30",2025,16,2025-09-16
4205,42,05,SEPTEMBER,9,"2,3,9,10,16,17,23,24,30",2025,17,2025-09-17
4205,42,05,SEPTEMBER,9,"2,3,9,10,16,17,23,24,30",2025,23,2025-09-23
4205,42,05,SEPTEMBER,9,"2,3,9,10,16,17,23,24,30",2025,24,2025-09-24
4205,42,05,SEPTEMBER,9,"2,3,9,10,16,17,23,24,30",2025,30,2025-09-30
4205,42,05,OCTOBER,10,"1,7,8,14,15,21,22,28,29",2025,1,2025-10-01
4205,42,05,OCTOBER,10,"1,7,8,14,15,21,22,28,29",2025,7,2025-10-07
4205,42,05,OCTOBER,10,"1,7,8,14,15,21,22,28,29",2025,8,2025-10-08
4205,42,05,OCTOBER,10,"1,7,8,14,15,21,22,28,29",2025,14,2025-10-14
4205,42,05,OCTOBER,10,"1,7,8,14,15,21,22,28,29",2025,15,2025-10-15
4205,42,05,OCTOBER,10,"1,7,8,14,15,21,22,28,29",2025,21,2025-10-21
4205,42,05,OCTOBER,10,"1,7,8,14,15,21,22,28,29",2025,22,2025-10-22
4205,42,05,OCTOBER,10,"1,7,8,14,15,21,22,28,29",2025,28,2025-10-28
4205,42,05,OCTOBER,10,"1,7,8,14,15,21,22,28,29",2025,29,2025-10-29
4301,43,01,APRIL,4,"17,18,21,22",2025,17,2025-04-17
4301,43,01,APRIL,4,"17,18,21,22",2025,18,2025-04-18
4301,43,01,APRIL,4,"17,18,21,22",2025,21,2025-04-21
4301,43,01,APRIL,4,"17,18,21,22",2025,22,2025-04-22
4301,43,01,MAY,5,"28,29,30",2025,28,2025-05-28
4301,43,01,MAY,5,"28,29,30",2025,29,2025-05-29
4301,43,01,MAY,5,"28,29,30",2025,30,2025-05-30
4301,43,01,JUNE,6,2,2025,2,2025-06-02
4301,43,01,JULY,7,"9,10,11,14",2025,9,2025-07-09
4301,43,01,JULY,7,"9,10,11,14",2025,10,2025-07-10
4301,43,01,JULY,7,"9,10,11,14",2025,11,2025-07-11
4301,43,01,JULY,7,"9,10,11,14",2025,14,2025-07-14
4301,43,01,AUGUST,8,"18,19,20,21",2025,18,2025-08-18
4301,43,01,AUGUST,8,"18,19,20,21",2025,19,2025-08-19
4301,43,01,AUGUST,8,"18,19,20,21",2025,20,2025-08-20
4301,43,01,AUGUST,8,"18,19,20,21",2025,21,2025-08-21
4301,43,01,SEPTEMBER,9,"26,29,30",2025,26,2025-09-26
4301,43,01,SEPTEMBER,9,"26,29,30",2025,29,2025-09-29
4301,43,01,SEPTEMBER,9,"26,29,30",2025,30,2025-09-30
4301,43,01,OCTOBER,10,1,2025,1,2025-10-01
4301,43,01,NOVEMBER,11,"6,7,10,12",2025,6,2025-11-06
4301,43,01,NOVEMBER,11,"6,7,10,12",2025,7,2025-11-07
4301,43,01,NOVEMBER,11,"6,7,10,12",2025,10,2025-11-10
4301,43,01,NOVEMBER,11,"6,7,10,12",2025,12,2025-11-12
4302,43,02,APRIL,4,"23,24,25,28",2025,23,2025-04-23
4302,43,02,APRIL,4,"23,24,25,28",2025,24,2025-04-24
4302,43,02,APRIL,4,"23,24,25,28",2025,25,2025-04-25
4302,43,02,APRIL,4,"23,24,25,28",2025,28,2025-04-28
4302,43,02,JUNE,6,"3,4,5,6",2025,3,2025-06-03
4302,43,02,JUNE,6,"3,4,5,6",2025,4,2025-06-04
4302,43,02,JUNE,6,"3,4,5,6",2025,5,2025-06-05
4302,43,02,JUNE,6,"3,4,5,6",2025,6,2025-06-06
4302,43,02,JULY,7,"15,16,17,18",2025,15,2025-07-15
4302,43,02,JULY,7,"15,16,17,18",2025,16,2025-07-16
4302,43,02,JULY,7,"15,16,17,18",2025,17,2025-07-17
4302,43,02,JULY,7,"15,16,17,18",2025,18,2025-07-18
4302,43,02,AUGUST,8,"22,25,26,27",2025,22,2025-08-22
4302,43,02,AUGUST,8,"22,25,26,27",2025,25,2025-08-25
4302,43,02,AUGUST,8,"22,25,26,27",2025,26,2025-08-26
4302,43,02,AUGUST,8,"22,25,26,27",2025,27,2025-08-27
4302,43,02,OCTOBER,10,"2,3,6,7",2025,2,2025-10-02
4302,43,02,OCTOBER,10,"2,3,6,7",2025,3,2025-10-03
4302,43,02,OCTOBER,10,"2,3,6,7",2025,6,2025-10-06
4302,43,02,OCTOBER,10,"2,3,6,7",2025,7,2025-10-07
4302,43,02,NOVEMBER,11,"13,14,17,18",2025,13,2025-11-13
4302,43,02,NOVEMBER,11,"13,14,17,18",2025,14,2025-11-14
4302,43,02,NOVEMBER,11,"13,14,17,18",2025,17,2025-11-17
4302,43,02,NOVEMBER,11,"13,14,17,18",2025,18,2025-11-18
4303,43,03,APRIL,4,"29,30",2025,29,2025-04-29
4303,43,03,APRIL,4,"29,30",2025,30,2025-04-30
4303,43,03,MAY,5,"1,2",2025,1,2025-05-01
4303,43,03,MAY,5,"1,2",2025,2,2025-05-02
4303,43,03,JUNE,6,"9,10,11,12",2025,9,2025-06-09
4303,43,03,JUNE,6,"9,10,11,12",2025,10,2025-06-10
4303,43,03,JUNE,6,"9,10,11,12",2025,11,2025-06-11
4303,43,03,JUNE,6,"9,10,11,12",2025,12,2025-06-12
4303,43,03,JULY,7,"21,22,23,24",2025,21,2025-07-21
4303,43,03,JULY,7,"21,22,23,24",2025,22,2025-07-22
4303,43,03,JULY,7,"21,22,23,24",2025,23,2025-07-23
4303,43,03,JULY,7,"21,22,23,24",2025,24,2025-07-24
4303,43,03,AUGUST,8,"28,29",2025,28,2025-08-28
4303,43,03,AUGUST,8,"28,29",2025,29,2025-08-29
4303,43,03,SEPTEMBER,9,"2,3",2025,2,2025-09-02
4303,43,03,SEPTEMBER,9,"2,3",2025,3,2025-09-03
4303,43,03,OCTOBER,10,"8,9,10,14",2025,8,2025-10-08
4303,43,03,OCTOBER,10,"8,9,10,14",2025,9,2025-10-09
4303,43,03,OCTOBER,10,"8,9,10,14",2025,10,2025-10-10
4303,43,03,OCTOBER,10,"8,9,10,14",2025,14,2025-10-14
4304,43,04,MAY,5,"5,6,7,8",2025,5,2025-05-05
4304,43,04,MAY,5,"5,6,7,8",2025,6,2025-05-06
4304,43,04,MAY,5,"5,6,7,8",2025,7,2025-05-07
4304,43,04,MAY,5,"5,6,7,8",2025,8,2025-05-08
4304,43,04,JUNE,6,"13,16,17,18",2025,13,2025-06-13
4304,43,04,JUNE,6,"13,16,17,18",2025,16,2025-06-16
4304,43,04,JUNE,6,"13,16,17,18",2025,17,2025-06-17
4304,43,04,JUNE,6,"13,16,17,18",2025,18,2025-06-18
4304,43,04,JULY,7,"25,28,29,30",2025,25,2025-07-25
4304,43,04,JULY,7,"25,28,29,30",2025,28,2025-07-28
4304,43,04,JULY,7,"25,28,29,30",2025,29,2025-07-29
4304,43,04,JULY,7,"25,28,29,30",2025,30,2025-07-30
4304,43,04,SEPTEMBER,9,"4,5,8,9",2025,4,2025-09-04
4304,43,04,SEPTEMBER,9,"4,5,8,9",2025,5,2025-09-05
4304,43,04,SEPTEMBER,9,"4,5,8,9",2025,8,2025-09-08
4304,43,04,SEPTEMBER,9,"4,5,8,9",2025,9,2025-09-09
4304,43,04,OCTOBER,10,"15,16,17,20",2025,15,2025-10-15
4304,43,04,OCTOBER,10,"15,16,17,20",2025,16,2025-10-16
4304,43,04,OCTOBER,10,"15,16,17,20",2025,17,2025-10-17
4304,43,04,OCTOBER,10,"15,16,17,20",2025,20,2025-10-20
4305,43,05,APRIL,4,"1,2,3,4",2025,1,2025-04-01
4305,43,05,APRIL,4,"1,2,3,4",2025,2,2025-04-02
4305,43,05,APRIL,4,"1,2,3,4",2025,3,2025-04-03
4305,43,05,APRIL,4,"1,2,3,4",2025,4,2025-04-04
4305,43,05,MAY,5,"9,12,13,14",2025,9,2025-05-09
4305,43,05,MAY,5,"9,12,13,14",2025,12,2025-05-12
4305,43,05,MAY,5,"9,12,13,14",2025,13,2025-05-13
4305,43,05,MAY,5,"9,12,13,14",2025,14,2025-05-14
4305,43,05,JUNE,6,"20,23,24,25",2025,20,2025-06-20
4305,43,05,JUNE,6,"20,23,24,25",2025,23,2025-06-23
4305,43,05,JUNE,6,"20,23,24,25",2025,24,2025-06-24
4305,43,05,JUNE,6,"20,23,24,25",2025,25,2025-06-25
4305,43,05,JULY,7,31,2025,31,2025-07-31
4305,43,05,AUGUST,8,"1,4,5",2025,1,2025-08-01
4305,43,05,AUGUST,8,"1,4,5",2025,4,2025-08-04
4305,43,05,AUGUST,8,"1,4,5",2025,5,2025-08-05
4305,43,05,SEPTEMBER,9,"10,11,12,15",2025,10,2025-09-10
4305,43,05,SEPTEMBER,9,"10,11,12,15",2025,11,2025-09-11
4305,43,05,SEPTEMBER,9,"10,11,12,15",2025,12,2025-09-12
4305,43,05,SEPTEMBER,9,"10,11,12,15",2025,15,2025-09-15
4305,43,05,OCTOBER,10,"21,22,23,24",2025,21,2025-10-21
4305,43,05,OCTOBER,10,"21,22,23,24",2025,22,2025-10-22
4305,43,05,OCTOBER,10,"21,22,23,24",2025,23,2025-10-23
4305,43,05,OCTOBER,10,"21,22,23,24",2025,24,2025-10-24
4306,43,06,APRIL,4,"7,8,9,10",2025,7,2025-04-07
4306,43,06,APRIL,4,"7,8,9,10",2025,8,2025-04-08
